_id,Series_reference,Period,Data_value,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Suppressed
647f327f1dce3c155c9326e4,BDCQ.SEE1037A,2013.06,16962,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c9326e5,BDCQ.SEE1037A,2013.09,16687,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c9326e6,BDCQ.SEE1037A,2013.12,17053,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c9326e7,BDCQ.SEE1037A,2014.03,16841,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c9326e8,BDCQ.SEE1037A,2014.06,16851,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c9326e9,BDCQ.SEE1037A,2014.09,16860,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c9326ea,BDCQ.SEE1037A,2014.12,17146,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c9326eb,BDCQ.SEE1037A,2015.03,16960,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c9326ec,BDCQ.SEE1037A,2015.06,17044,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c9326ed,BDCQ.SEE1037A,2015.09,16918,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c9326ee,BDCQ.SEE1037A,2015.12,17230,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c9326ef,BDCQ.SEE1037A,2016.03,17190,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c9326f0,BDCQ.SEE1037A,2016.06,17208,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c9326f1,BDCQ.SEE1037A,2016.09,17082,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c9326f2,BDCQ.SEE1037A,2016.12,17373,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c9326f3,BDCQ.SEE1037A,2017.03,17355,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c9326f4,BDCQ.SEE1037A,2017.06,17680,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c9326f5,BDCQ.SEE1037A,2017.09,17624,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c9326f6,BDCQ.SEE1037A,2017.12,17899,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c9326f7,BDCQ.SEE1037A,2018.03,18057,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c9326f8,BDCQ.SEE1037A,2018.06,17981,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c9326f9,BDCQ.SEE1037A,2018.09,17902,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c9326fa,BDCQ.SEE1037A,2018.12,18084,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c9326fb,BDCQ.SEE1037A,2019.03,18015,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c9326fc,BDCQ.SEE1037A,2019.06,17869,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c9326fd,BDCQ.SEE1037A,2019.09,17771,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c9326fe,BDCQ.SEE1037A,2019.12,18107,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c9326ff,BDCQ.SEE1037A,2020.03,18113,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c932700,BDCQ.SEE1037A,2020.06,17956,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c932701,BDCQ.SEE1037A,2020.09,17952,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c932702,BDCQ.SEE1037A,2020.12,18313,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c932703,BDCQ.SEE1037A,2021.03,18273,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c932704,BDCQ.SEE1037A,2021.06,18388,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c932705,BDCQ.SEE1037A,2021.09,18540,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c932706,BDCQ.SEE1037A,2021.12,18946,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c932707,BDCQ.SEE1037A,2022.03,18847,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c932708,BDCQ.SEE1037A,2022.06,18872,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c932709,BDCQ.SEE1037A,2022.09,18914,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whanganui District,Actual,
647f327f1dce3c155c93270a,BDCQ.SEE1038A,2011.06,5521,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c93270b,BDCQ.SEE1038A,2011.09,5452,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c93270c,BDCQ.SEE1038A,2011.12,5597,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c93270d,BDCQ.SEE1038A,2012.03,5507,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c93270e,BDCQ.SEE1038A,2012.06,5445,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c93270f,BDCQ.SEE1038A,2012.09,5303,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932710,BDCQ.SEE1038A,2012.12,5590,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932711,BDCQ.SEE1038A,2013.03,5491,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932712,BDCQ.SEE1038A,2013.06,5416,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932713,BDCQ.SEE1038A,2013.09,5476,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932714,BDCQ.SEE1038A,2013.12,5733,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932715,BDCQ.SEE1038A,2014.03,5830,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932716,BDCQ.SEE1038A,2014.06,5761,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932717,BDCQ.SEE1038A,2014.09,5708,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932718,BDCQ.SEE1038A,2014.12,6038,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932719,BDCQ.SEE1038A,2015.03,5946,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c93271a,BDCQ.SEE1038A,2015.06,5919,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c93271b,BDCQ.SEE1038A,2015.09,5929,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c93271c,BDCQ.SEE1038A,2015.12,6193,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c93271d,BDCQ.SEE1038A,2016.03,6129,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c93271e,BDCQ.SEE1038A,2016.06,6057,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c93271f,BDCQ.SEE1038A,2016.09,6018,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932720,BDCQ.SEE1038A,2016.12,6295,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932721,BDCQ.SEE1038A,2017.03,6213,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932722,BDCQ.SEE1038A,2017.06,6265,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932723,BDCQ.SEE1038A,2017.09,6191,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932724,BDCQ.SEE1038A,2017.12,6467,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932725,BDCQ.SEE1038A,2018.03,6418,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932726,BDCQ.SEE1038A,2018.06,6383,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932727,BDCQ.SEE1038A,2018.09,6381,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932728,BDCQ.SEE1038A,2018.12,6659,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932729,BDCQ.SEE1038A,2019.03,6608,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c93272a,BDCQ.SEE1038A,2019.06,6415,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c93272b,BDCQ.SEE1038A,2019.09,6468,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c93272c,BDCQ.SEE1038A,2019.12,6840,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c93272d,BDCQ.SEE1038A,2020.03,6802,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c93272e,BDCQ.SEE1038A,2020.06,6628,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c93272f,BDCQ.SEE1038A,2020.09,6548,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932730,BDCQ.SEE1038A,2020.12,6857,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932731,BDCQ.SEE1038A,2021.03,6850,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932732,BDCQ.SEE1038A,2021.06,6729,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932733,BDCQ.SEE1038A,2021.09,6679,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932734,BDCQ.SEE1038A,2021.12,6964,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932735,BDCQ.SEE1038A,2022.03,6868,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932736,BDCQ.SEE1038A,2022.06,6800,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932737,BDCQ.SEE1038A,2022.09,6854,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rangitikei District,Actual,
647f327f1dce3c155c932738,BDCQ.SEE1039A,2011.06,12950,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932739,BDCQ.SEE1039A,2011.09,13097,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c93273a,BDCQ.SEE1039A,2011.12,13391,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c93273b,BDCQ.SEE1039A,2012.03,13275,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c93273c,BDCQ.SEE1039A,2012.06,13376,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c93273d,BDCQ.SEE1039A,2012.09,13255,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c93273e,BDCQ.SEE1039A,2012.12,13543,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c93273f,BDCQ.SEE1039A,2013.03,13424,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932740,BDCQ.SEE1039A,2013.06,13601,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932741,BDCQ.SEE1039A,2013.09,13725,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932742,BDCQ.SEE1039A,2013.12,14301,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932743,BDCQ.SEE1039A,2014.03,14452,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932744,BDCQ.SEE1039A,2014.06,14620,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932745,BDCQ.SEE1039A,2014.09,14736,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932746,BDCQ.SEE1039A,2014.12,15272,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932747,BDCQ.SEE1039A,2015.03,15323,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932748,BDCQ.SEE1039A,2015.06,15574,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932749,BDCQ.SEE1039A,2015.09,15624,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c93274a,BDCQ.SEE1039A,2015.12,16007,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c93274b,BDCQ.SEE1039A,2016.03,15796,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c93274c,BDCQ.SEE1039A,2016.06,16010,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c93274d,BDCQ.SEE1039A,2016.09,16121,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c93274e,BDCQ.SEE1039A,2016.12,16504,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c93274f,BDCQ.SEE1039A,2017.03,16539,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932750,BDCQ.SEE1039A,2017.06,16891,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932751,BDCQ.SEE1039A,2017.09,16972,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932752,BDCQ.SEE1039A,2017.12,17514,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932753,BDCQ.SEE1039A,2018.03,16912,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932754,BDCQ.SEE1039A,2018.06,17665,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932755,BDCQ.SEE1039A,2018.09,17654,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932756,BDCQ.SEE1039A,2018.12,18239,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932757,BDCQ.SEE1039A,2019.03,18462,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932758,BDCQ.SEE1039A,2019.06,18556,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932759,BDCQ.SEE1039A,2019.09,18500,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c93275a,BDCQ.SEE1039A,2019.12,19059,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c93275b,BDCQ.SEE1039A,2020.03,18917,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c93275c,BDCQ.SEE1039A,2020.06,18996,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c93275d,BDCQ.SEE1039A,2020.09,18985,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c93275e,BDCQ.SEE1039A,2020.12,19312,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c93275f,BDCQ.SEE1039A,2021.03,19318,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932760,BDCQ.SEE1039A,2021.06,19369,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932761,BDCQ.SEE1039A,2021.09,19490,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932762,BDCQ.SEE1039A,2021.12,20005,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932763,BDCQ.SEE1039A,2022.03,19855,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932764,BDCQ.SEE1039A,2022.06,19825,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932765,BDCQ.SEE1039A,2022.09,20057,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Manawatu District,Actual,
647f327f1dce3c155c932766,BDCQ.SEE1040A,2011.06,33281,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c932767,BDCQ.SEE1040A,2011.09,33085,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c932768,BDCQ.SEE1040A,2011.12,33476,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c932769,BDCQ.SEE1040A,2012.03,32689,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c93276a,BDCQ.SEE1040A,2012.06,33047,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c93276b,BDCQ.SEE1040A,2012.09,32684,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c93276c,BDCQ.SEE1040A,2012.12,33023,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c93276d,BDCQ.SEE1040A,2013.03,32564,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c93276e,BDCQ.SEE1040A,2013.06,33148,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c93276f,BDCQ.SEE1040A,2013.09,32481,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c932770,BDCQ.SEE1040A,2013.12,33066,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c932771,BDCQ.SEE1040A,2014.03,32374,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c932772,BDCQ.SEE1040A,2014.06,32643,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c932773,BDCQ.SEE1040A,2014.09,32389,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c932774,BDCQ.SEE1040A,2014.12,32783,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c932775,BDCQ.SEE1040A,2015.03,32192,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c932776,BDCQ.SEE1040A,2015.06,32449,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c932777,BDCQ.SEE1040A,2015.09,32351,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c932778,BDCQ.SEE1040A,2015.12,32765,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c932779,BDCQ.SEE1040A,2016.03,32102,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c93277a,BDCQ.SEE1040A,2016.06,32426,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c93277b,BDCQ.SEE1040A,2016.09,32084,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c93277c,BDCQ.SEE1040A,2016.12,32528,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c93277d,BDCQ.SEE1040A,2017.03,31974,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c93277e,BDCQ.SEE1040A,2017.06,32495,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c93277f,BDCQ.SEE1040A,2017.09,32376,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c932780,BDCQ.SEE1040A,2017.12,32629,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c932781,BDCQ.SEE1040A,2018.03,32333,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c932782,BDCQ.SEE1040A,2018.06,32491,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c932783,BDCQ.SEE1040A,2018.09,32359,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
647f327f1dce3c155c932784,BDCQ.SEE1040A,2018.12,33196,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Palmerston North City,Actual,
